Matrice des probabilités (heure x paquets):
8 16 9 300
Heure	0	1	2	3	4	5	6	7	8
8	0.5483870967741935054107216	0.0645161290322580627254467	0.3870967741935483763526804	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000
9	0.2580645161290322509017869	0.1612903225806451568136168	0.0322580645161290313627234	0.0000000000000000000000000	0.0322580645161290313627234	0.5161290322580645018035739	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000
10	0.0645161290322580627254467	0.0322580645161290313627234	0.1612903225806451568136168	0.0967741935483870940881701	0.0322580645161290313627234	0.0322580645161290313627234	0.1290322580645161254508935	0.4516129032258064390781271	0.0000000000000000000000000
11	0.0645161290322580627254467	0.0322580645161290313627234	0.0645161290322580627254467	0.0645161290322580627254467	0.0967741935483870940881701	0.0967741935483870940881701	0.0000000000000000000000000	0.0645161290322580627254467	0.5161290322580645018035739
12	0.1290322580645161254508935	0.0322580645161290313627234	0.0322580645161290313627234	0.0967741935483870940881701	0.0000000000000000000000000	0.0645161290322580627254467	0.0000000000000000000000000	0.0000000000000000000000000	0.6451612903225806272544673
13	0.0645161290322580627254467	0.0967741935483870940881701	0.0645161290322580627254467	0.0322580645161290313627234	0.0000000000000000000000000	0.0645161290322580627254467	0.0000000000000000000000000	0.0967741935483870940881701	0.5806451612903226200401718
14	0.0645161290322580627254467	0.0967741935483870940881701	0.0322580645161290313627234	0.0322580645161290313627234	0.1612903225806451568136168	0.0000000000000000000000000	0.0967741935483870940881701	0.5161290322580645018035739	0.0000000000000000000000000
15	0.1612903225806451568136168	0.0645161290322580627254467	0.0645161290322580627254467	0.0645161290322580627254467	0.0645161290322580627254467	0.5806451612903226200401718	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000
16	0.3548387096774193727455327	0.0645161290322580627254467	0.5483870967741935054107216	0.0322580645161290313627234	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000
