Matrice des probabilités (heure x paquets):
9 16 8 300
Heure	0	1	2	3	4	5	6	7
9	0.8000000000000000444089210	0.0000000000000000000000000	0.0666666666666666657414808	0.1333333333333333314829616	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000
10	0.5999999999999999777955395	0.1000000000000000055511151	0.0666666666666666657414808	0.0000000000000000000000000	0.1000000000000000055511151	0.1333333333333333314829616	0.0000000000000000000000000	0.0000000000000000000000000
11	0.4666666666666666740681535	0.1333333333333333314829616	0.0333333333333333328707404	0.0666666666666666657414808	0.0000000000000000000000000	0.1000000000000000055511151	0.1666666666666666574148081	0.0333333333333333328707404
12	0.4333333333333333481363070	0.1666666666666666574148081	0.0333333333333333328707404	0.0000000000000000000000000	0.1000000000000000055511151	0.0000000000000000000000000	0.1333333333333333314829616	0.1333333333333333314829616
13	0.3666666666666666407614628	0.2999999999999999888977698	0.1333333333333333314829616	0.0000000000000000000000000	0.0666666666666666657414808	0.0000000000000000000000000	0.1000000000000000055511151	0.0333333333333333328707404
14	0.5000000000000000000000000	0.2666666666666666629659233	0.0000000000000000000000000	0.0333333333333333328707404	0.0333333333333333328707404	0.0666666666666666657414808	0.1000000000000000055511151	0.0000000000000000000000000
15	0.5333333333333333259318465	0.2666666666666666629659233	0.0000000000000000000000000	0.1333333333333333314829616	0.0666666666666666657414808	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000
16	0.7666666666666667184770745	0.1666666666666666574148081	0.0666666666666666657414808	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000
