Matrice des probabilités (heure x paquets):
9 15 7 300
Heure	0	1	2	3	4	5	6
9	0.8387096774193548709419588	0.1612903225806451568136168	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000
10	0.7419354838709677490982131	0.0000000000000000000000000	0.0322580645161290313627234	0.0967741935483870940881701	0.1290322580645161254508935	0.0000000000000000000000000	0.0000000000000000000000000
11	0.6774193548387096308616151	0.0322580645161290313627234	0.0322580645161290313627234	0.0000000000000000000000000	0.0322580645161290313627234	0.1935483870967741881763402	0.0322580645161290313627234
12	0.6774193548387096308616151	0.0645161290322580627254467	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0967741935483870940881701	0.1612903225806451568136168
13	0.6451612903225806272544673	0.0967741935483870940881701	0.0322580645161290313627234	0.0000000000000000000000000	0.0000000000000000000000000	0.0967741935483870940881701	0.1290322580645161254508935
14	0.6774193548387096308616151	0.0645161290322580627254467	0.0000000000000000000000000	0.0000000000000000000000000	0.0967741935483870940881701	0.1612903225806451568136168	0.0000000000000000000000000
15	0.7741935483870967527053608	0.0000000000000000000000000	0.0322580645161290313627234	0.1935483870967741881763402	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000
