Matrice des probabilités (heure x paquets):
10 16 7 300
Heure	0	1	2	3	4	5	6
10	0.9333333333333333481363070	0.0000000000000000000000000	0.0333333333333333328707404	0.0333333333333333328707404	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000
11	0.9000000000000000222044605	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0666666666666666657414808	0.0333333333333333328707404	0.0000000000000000000000000
12	0.8000000000000000444089210	0.1000000000000000055511151	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0666666666666666657414808	0.0333333333333333328707404
13	0.7666666666666667184770745	0.1333333333333333314829616	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0666666666666666657414808	0.0333333333333333328707404
14	0.7333333333333332815229255	0.1666666666666666574148081	0.0000000000000000000000000	0.0000000000000000000000000	0.0333333333333333328707404	0.0666666666666666657414808	0.0000000000000000000000000
15	0.8666666666666666962726140	0.0333333333333333328707404	0.0000000000000000000000000	0.0333333333333333328707404	0.0666666666666666657414808	0.0000000000000000000000000	0.0000000000000000000000000
16	0.9666666666666666740681535	0.0000000000000000000000000	0.0333333333333333328707404	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000
