Matrice des probabilités (heure x paquets):
9 17 8 300
Heure	0	1	2	3	4	5	6	7
9	0.9032258064516128781562543	0.0967741935483870940881701	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000
10	0.6451612903225806272544673	0.1290322580645161254508935	0.2258064516129032195390636	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000
11	0.4838709677419354981964261	0.1612903225806451568136168	0.0645161290322580627254467	0.1290322580645161254508935	0.1290322580645161254508935	0.0322580645161290313627234	0.0000000000000000000000000	0.0000000000000000000000000
12	0.4516129032258064390781271	0.1935483870967741881763402	0.0967741935483870940881701	0.0645161290322580627254467	0.0645161290322580627254467	0.1290322580645161254508935	0.0000000000000000000000000	0.0000000000000000000000000
13	0.3870967741935483763526804	0.0967741935483870940881701	0.0967741935483870940881701	0.0967741935483870940881701	0.0000000000000000000000000	0.1612903225806451568136168	0.0967741935483870940881701	0.0645161290322580627254467
14	0.1935483870967741881763402	0.2258064516129032195390636	0.0322580645161290313627234	0.0322580645161290313627234	0.1612903225806451568136168	0.0967741935483870940881701	0.2258064516129032195390636	0.0322580645161290313627234
15	0.3870967741935483763526804	0.1290322580645161254508935	0.1290322580645161254508935	0.1290322580645161254508935	0.0000000000000000000000000	0.1612903225806451568136168	0.0322580645161290313627234	0.0322580645161290313627234
16	0.5483870967741935054107216	0.1612903225806451568136168	0.0645161290322580627254467	0.0645161290322580627254467	0.1612903225806451568136168	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000
17	0.7741935483870967527053608	0.1612903225806451568136168	0.0645161290322580627254467	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000	0.0000000000000000000000000
